Hypocotyl colour,Stem determination,Days to 50% flowering,Flower colour,Leaf shape,Leaflet colour,Pubescence colour,Pubescence density,Pubescence type,Plant height,Number of primary branches,Pod colour,Number of pods per plant,Days to 80% maturity,Seed coat colour,Cotyledon colour,Hilum colour,Seed coat pattern,Strophiole at the hilum,Seed coat surface lusture,Number of seeds per pod,100 seed weight (g),Seed yield per plant (g),Days to pod initiation,Number of node per plant
1,2,53,2,1,2,2,1,2,60.4,1,3,35.8,115,1,0,0,0,1,1,2.2,5.9,1.6,62,12.6
1,2,42,2,1,1,2,0,2,34.6,2,1,11.6,114,3,1,1,1,1,0,2,9.9,3.2,49,7.6
0,0,42,3,1,0,2,0,1,29,2.6,2,41.2,100,4,1,1,1,1,0,2.2,9.4,3.9,51,9
1,0,38,3,1,0,1,1,2,31,2.8,2,37.4,103,4,1,1,1,1,0,2,11.8,8.48,47,9.2
1,2,63,2,1,2,2,0,2,78.6,3.8,1,41.2,111,3,1,1,1,1,0,2,8.9,5.9,77,14.8
1,2,50,2,1,2,1,1,2,65.4,2.6,3,33.4,110,1,1,3,1,1,1,2,9,4.68,58,12.4
1,0,54,2,1,1,2,0,2,57,3,1,61,118,3,1,1,1,1,0,2.2,7.1,4.82,63,12.8
1,2,42,2,1,0,2,2,2,54,2.4,1,23.2,97,3,1,1,1,1,0,2,11.9,5.42,50,9
1,2,49,2,1,2,2,1,2,71.8,5,1,61,112,0,1,0,0,0,0,2.2,7.3,3.74,63,13.2
1,2,52,2,1,2,2,1,2,79.8,5.4,1,61.8,111,0,1,0,0,0,0,2.2,6,2.84,62,18.2
1,2,54,1,1,2,2,0,2,55.2,2.4,3,34,116,3,1,0,0,1,1,2.2,6.6,3.8,63,10.6
1,2,52,2,1,2,2,1,2,64.8,3.4,1,34.8,105,0,1,0,0,0,1,2,5.7,2.96,62,12.2
1,2,46,1,1,1,2,1,2,66.2,2.4,1,43.8,105,4,1,1,1,1,1,2.2,9.1,5.44,55,12.2
1,0,41,2,1,1,1,2,2,53.4,2.6,1,46.2,112,3,1,1,0,1,0,2.2,7.6,3.08,50,13
1,2,43,1,1,1,1,2,2,51,3.4,1,59.6,116,3,1,1,1,1,0,2,7.4,4.24,55,12.4
0,0,39,3,1,0,1,1,2,37.2,2.4,2,14,100,3,1,1,1,1,0,2.4,9.6,3.88,46,9.6
1,2,55,2,1,2,1,1,2,79.2,3.8,3,61.8,110,4,1,6,1,1,1,2,7.4,6.1,65,19.4
1,2,44,1,1,1,2,1,2,49.6,3.6,1,44.2,114,3,1,0,0,1,1,2,8.3,4.78,53,11.6
1,0,54,2,1,2,2,0,2,44,3,3,29.2,111,3,1,0,0,1,1,2,7.4,3.1,64,12.8
1,0,40,0,1,0,1,3,2,60.4,2.6,3,26.4,91,3,1,1,0,1,0,2.2,12.8,4.3,49,11.8
1,2,53,2,1,2,2,0,1,75.6,2,1,31.6,112,0,1,0,0,0,0,2,6.4,3.66,63,15.4
1,2,64,1,1,2,2,0,2,57.75,5.75,1,20.75,116,0,1,0,0,0,0,2,5.3,2.3,75,13.5
1,2,54,2,1,1,2,1,1,60.8,2.4,1,21,112,0,1,0,0,0,0,2,6.2,2.12,65,11.8
1,2,54,3,1,1,2,0,1,71.2,1.2,1,22.6,111,3,1,1,1,1,1,2,7.1,1.28,64,13.4
1,2,53,2,1,2,2,1,2,64.8,1.6,3,15.2,113,0,1,0,0,0,0,2,6.6,0.62,64,11.4
1,2,46,2,1,2,2,2,2,51.4,3,1,37,111,3,1,0,1,1,1,2.2,7.7,4.54,55,12.4
0,0,37,3,1,1,1,1,1,28.2,1,1,10,104,2,1,1,0,1,0,2,9.5,1.88,45,8.4
1,0,57,2,1,2,2,0,2,43,2,3,29.8,112,4,1,1,0,1,1,2,5.9,2.38,66,10.4
1,2,43,2,1,1,2,1,2,46.8,3.2,1,24,111,0,1,1,0,0,0,2,6.9,1.9,52,10.8
1,2,52,2,1,1,1,1,2,83.5,2.5,1,29.25,111,0,1,0,0,0,0,1.5,6.9,2.1,64,14.25
1,0,55,2,1,2,2,0,2,43.2,2.6,3,29.6,110,4,1,0,0,1,1,2,5.9,2.12,66,10
1,2,38,2,1,0,1,2,2,36.33333333,2.333333333,2,23,111,3,1,1,1,1,1,2.333333333,11.1,2.44,48,9
1,2,45,2,1,1,2,1,2,38.6,2.2,1,26.6,105,4,1,0,1,1,1,2,10.1,3.92,54,11.6
1,0,46,1,1,1,2,1,2,43.8,0.8,1,22.6,104,4,1,0,1,1,1,2,9.1,3.34,55,11.4
1,2,43,2,1,1,2,0,1,72.6,3.4,1,54.8,109,1,0,1,0,1,0,2.6,9.2,4.16,53,15.8
1,2,46,2,1,2,2,1,1,53.8,2,1,18.6,104,0,1,0,0,0,0,2,6.7,1.62,55,9.8
1,2,47,2,1,1,2,1,2,80.2,3,3,39.2,112,4,1,1,0,1,0,2,11.5,9.14,56,13.6
1,2,46,2,1,1,2,0,2,69.75,2.25,2,36,105,3,1,1,1,1,0,2.5,9,2.9,58,14
1,2,46,2,1,2,2,1,1,56.6,3.2,1,42.4,114,3,1,6,1,1,1,2,8.3,5.16,56,12.6
1,2,48,2,1,2,2,0,1,68.8,3.8,1,52.2,115,3,1,6,1,1,1,2,8.8,6.8,57,15.2
1,2,55,2,1,2,2,0,1,70.8,4.4,1,54,105,0,1,0,0,0,1,2.2,8.1,4.44,65,15.8
1,1,50,0,2,2,2,1,2,55.6,3.4,1,47.2,101,4,1,1,0,1,1,2.2,3.9,5.22,57,13.4
0,2,46,3,1,2,2,0,1,63.75,2.75,1,25,114,3,1,0,0,1,0,2,8.6,1.76,56,12.75
1,2,55,2,1,2,2,0,2,55.6,3.2,3,32.6,110,3,1,0,0,1,1,2.2,6.9,3.72,66,13.2
1,2,47,2,1,1,2,0,2,45.4,4,1,27.6,111,3,1,1,1,1,0,2,9.8,4.5,56,13.2
1,2,56,2,1,1,2,1,2,60.6,3,3,34.2,110,3,1,0,0,1,1,2.6,7.3,3.6,66,12.4
1,2,54,2,1,2,2,0,2,60.2,2.6,3,29.4,110,3,1,0,0,1,1,2.4,7.4,3.24,65,10.6
0,0,39,3,1,0,2,2,2,49.25,3,3,33.5,112,1,0,1,0,1,0,2.5,8.5,2.64,50,12
1,2,54,2,1,2,1,2,2,78,3.6,1,29.6,112,0,1,0,0,0,0,2,6.3,2.72,64,13.6
0,0,48,3,1,1,2,0,1,43.6,3.6,1,30.2,113,3,1,0,1,1,1,2,8.6,3.92,56,10.2
0,0,46,3,1,0,2,1,2,54.2,4,1,37.8,112,3,1,1,0,1,0,1.8,7.9,2.56,55,11.4
1,0,47,1,0,2,2,1,2,46,3.25,2,31.5,106,4,1,1,0,1,0,2.75,9.1,4.42,56,11.75
1,2,46,1,1,1,2,1,2,72,2.6,3,45.2,111,4,1,0,1,1,1,2.4,8,6.12,54,14.2
1,2,56,2,1,1,1,1,2,82,3.2,1,50.4,112,4,1,1,0,1,0,1.8,7.3,2.92,68,17
1,0,51,2,1,0,2,1,1,49.2,3.6,1,60.8,111,0,1,0,0,0,0,2,7.7,3.76,59,11
1,2,54,1,1,2,2,0,2,63.4,6.6,3,53.8,110,3,1,0,0,1,1,2.6,6.8,4.82,65,12
1,2,51,2,1,2,2,1,2,94,1.8,1,26,111,1,0,0,0,1,0,2.2,8,0.82,61,15.6
1,2,39,2,1,0,2,3,0,47.2,3.2,2,35,104,4,1,0,1,1,0,2,9.1,4.2,48,12
1,0,53,2,1,2,2,0,2,43.4,4,3,38.4,115,4,1,1,1,1,0,2,8.4,3.7,63,11.6
1,0,40,2,1,1,1,2,2,45,4,1,25,94,3,1,0,1,1,0,2.4,12,4.08,49,9.4
1,2,55,2,1,2,1,0,2,78.4,2.2,1,27.4,112,1,0,1,0,1,0,2,7.2,2.48,66,14.8
1,2,47,2,1,1,2,1,2,67,3.4,2,51.4,105,4,1,1,0,1,1,2.2,9.6,10.48,56,14.6
1,2,44,2,1,2,2,1,1,67.25,3.25,2,56.75,106,4,1,0,1,1,1,2,9.5,6.98,54,13.75
0,0,39,2,1,0,1,3,0,52.2,3.8,1,33.6,105,4,1,0,1,1,0,2.6,12.1,8.26,50,12.8
1,2,45,1,1,2,2,1,2,66.4,3.2,1,44,103,4,1,0,1,1,1,2.2,9.5,8.78,54,14.6
1,2,62,2,1,2,2,1,1,71.8,4.4,3,66,112,1,0,1,0,1,0,2.2,6.4,1.48,74,13.4
1,2,47,2,1,1,2,0,2,45.4,2.5,2,45.6,111,4,1,1,1,1,0,2,9.4,3.08,56,10.6
1,2,46,2,1,1,2,1,2,57.2,2.2,1,43.8,114,2,1,1,0,1,0,2.2,8.4,3.76,55,13.8
1,2,39,2,1,1,2,0,1,42,2,1,52.2,113,3,1,1,0,1,0,2.2,9.3,5,48,11.8
1,2,54,2,1,2,1,0,2,76.6,3.8,3,73.2,110,1,0,0,1,1,1,2,5.9,4.76,63,14
1,2,47,0,1,2,2,0,1,61.2,4.2,1,48.6,108,0,1,0,0,0,0,2,7.1,3.02,56,16.6
1,0,46,2,1,1,2,2,2,44.6,2,2,39.2,114,3,1,1,0,1,0,2,9.6,5.02,56,11.6
1,0,54,1,1,2,1,0,2,47.2,6.6,3,79.2,114,3,1,0,0,1,0,2,5.1,4.74,63,12.4
1,0,45,2,1,1,2,2,2,53.6,3,1,59,113,3,1,1,0,1,0,2,7.9,10.92,54,13.4
1,2,48,2,1,2,1,1,2,45,4.2,3,38.6,111,3,1,0,0,1,1,2.2,7.5,5.04,57,10.8
1,0,55,2,1,2,2,2,2,46.2,4.4,1,33.2,111,3,1,0,0,1,1,2.4,6.7,2.94,66,11
1,0,43,2,1,1,1,2,2,52,4.8,3,88.8,91,1,0,1,0,1,0,2.2,6.6,8.14,51,13.2
1,2,50,2,1,1,1,1,2,58.6,3.2,1,32,110,3,1,0,0,1,1,2,5.2,1.12,59,13.6
1,2,61,2,1,1,1,0,2,71.4,3.2,3,40,115,3,1,1,0,1,0,2,6,1.44,71,16.2
1,0,54,2,1,2,2,0,2,64,3,1,46.4,111,4,1,0,0,1,1,2.2,7.8,3.92,64,11.8
0,2,51,3,1,2,1,0,2,78.8,3,3,34,112,3,1,6,1,1,0,2.2,6,2.78,63,15.6
1,2,49,2,1,1,2,2,1,53.4,4.2,1,35.2,112,3,1,0,0,1,0,2,7.4,3.24,57,13.8
1,2,51,1,1,1,2,2,2,71.2,2.4,3,54.4,113,3,1,1,0,1,0,2,5.9,3.28,61,13.4
1,2,53,2,1,1,2,1,1,73.5,2,1,35,110,0,1,0,0,0,0,2,7,2.9,65,13.5
1,2,55,2,1,2,2,0,2,66,3.2,1,26.6,108,3,1,0,0,1,1,2,6.6,3.06,64,12.4
1,2,52,2,1,1,1,1,2,68.5,4,1,51,112,0,1,0,0,0,1,2,6.4,2.36,64,15.75
1,2,54,2,1,2,1,2,2,67.25,4.75,1,72.75,110,0,1,0,0,0,0,2,5.5,2.5,65,14.75
0,2,55,3,1,2,1,0,2,55.2,3.25,2,56,110,4,1,1,0,1,0,2,6.7,2.96,66,14
1,2,57,2,1,2,2,0,2,65,3.8,1,47.4,117,3,1,1,1,1,0,2,6.6,4.06,67,13.6
0,2,54,3,1,2,1,0,2,83.25,2.25,3,31.5,112,4,1,6,1,1,0,2,5.9,1.62,64,14.5
1,2,42,2,1,1,2,2,1,51.2,3.2,1,31,113,3,1,1,0,1,0,2,8.7,0,52,12.6
1,2,45,2,1,1,2,1,2,45.8,2.6,2,33.4,106,0,1,1,0,0,0,2,9.5,2.54,55,10.2
1,2,46,2,1,2,1,0,2,44.4,3,3,41,109,4,1,1,1,1,0,2,8.7,6.32,59,14
1,2,46,2,1,2,2,1,2,45.2,2.4,1,48.6,105,4,1,1,1,1,1,2,8,4.64,58,13
1,2,52,2,1,2,1,0,2,45.6,2.4,3,37,111,3,1,1,1,1,1,2,9.5,4.8,62,12
1,2,56,1,1,2,2,1,2,55.25,4,1,34,112,3,1,6,1,1,1,2,6.9,1.38,65,14.75
1,2,51,2,1,2,2,1,2,74.2,2.6,1,50.7,113,0,1,0,0,0,0,2,6.7,2.2,63,13.6
1,0,45,2,1,1,2,0,2,35,3.4,1,48,114,3,1,1,1,1,1,2,7.8,3.62,56,11
1,0,37,2,1,0,2,1,1,33.8,3.2,2,34.2,92,3,1,0,1,1,0,2.2,11,5.06,45,9.4
1,2,44,2,1,2,2,0,1,66.2,3.2,3,40,113,3,1,6,1,1,1,2,9,3.72,55,12.8
1,2,43,2,1,2,2,0,2,63.5,3,1,56,114,1,0,3,1,1,1,2,7.1,3.58,54,15.25
1,2,54,1,1,1,1,0,2,58.8,2.2,3,30.2,111,1,0,0,1,1,1,1.8,5.3,3.52,63,12.2
1,2,53,2,1,1,2,1,1,81.4,2.6,1,46.4,110,0,1,0,0,0,0,2,5.7,2.46,65,17
1,2,49,2,1,1,1,1,2,45.6,2.4,1,39.2,106,4,1,0,1,1,1,1.8,9.3,3.34,57,13.4
1,2,56,2,1,2,1,0,2,62.2,2.4,3,34.6,110,4,1,0,0,1,1,2,8,2.62,66,9.6
1,2,52,2,1,2,1,0,2,67.2,3.4,1,43.6,115,0,1,0,0,0,0,2,5.8,2.62,62,16.4
1,2,52,2,1,2,2,0,2,55.75,2.5,1,38.25,111,3,1,0,0,1,1,2.25,7,1.6,62,13.75
0,2,55,3,1,2,1,1,2,63,2.4,3,37.4,114,4,1,6,1,1,0,2,5.6,2.54,67,14.4
1,0,51,1,1,1,2,1,2,35.8,4.2,3,69.6,113,3,1,1,1,1,0,2,7.2,4.7,57,11.6
1,0,50,2,1,1,2,1,2,48.4,3,1,73.8,107,4,1,1,1,1,1,2,9.3,3.62,57,13.4
1,1,49,0,1,2,2,1,2,56.8,4,2,37.2,105,1,0,0,0,1,0,2,8.2,3.56,58,15.8
1,2,56,2,1,2,1,0,2,48,4.4,1,41,110,3,1,0,0,1,1,2.8,6.4,3.22,66,11.6
1,2,51,1,1,1,2,1,1,61.75,3.25,1,86,104,3,1,1,1,1,0,2,10,9.98,62,16
1,2,59,2,1,1,2,1,1,71.4,3.2,1,63,115,0,1,0,0,0,0,2,7.4,7.06,71,12.8
1,2,54,2,1,2,1,0,2,51,2,3,39,118,4,1,0,0,1,0,2,9,3.58,64,12.4
1,2,54,2,1,1,2,0,2,56.5,2.25,1,30.75,113,3,1,0,0,1,1,2.5,7.8,3.12,67,11.75
1,2,39,2,1,1,1,2,2,49.25,3.25,1,48.5,95,4,1,1,1,1,1,2,11.4,4.64,48,13.75
1,0,47,1,1,1,2,1,2,57,2.4,1,41.6,107,4,1,1,1,1,1,2,9,3.1,56,13.6
1,2,51,1,1,2,2,1,2,76.8,2.2,1,30.2,111,3,1,0,0,1,1,2,8.8,2.38,63,13.6
0,2,41,3,1,1,2,0,2,58.8,2.8,1,51.4,107,4,1,0,1,1,0,2,9.2,5.56,51,12.8
1,2,54,2,1,2,2,0,1,72.8,3,1,33.4,113,0,1,0,0,0,1,1.8,6.4,1.9,67,16.8
0,0,32,3,1,0,2,0,1,24.2,2,1,28,90,1,0,0,1,1,0,2,14,6.56,40,8.8
0,0,37,3,1,0,1,0,1,36.6,2.2,2,37.4,100,3,1,0,0,1,1,2,11,6.6,46,9.4
1,0,47,2,1,1,2,1,2,52,3.6,1,71.8,104,4,1,1,1,1,1,2,8.9,6.72,56,12.4
1,2,52,2,1,2,2,1,1,83.8,3.4,1,26.6,113,0,1,0,0,0,0,2,5.8,1.9,61,16.8
0,0,51,3,1,2,2,1,2,55.6,2.6,1,41.8,108,3,1,1,0,1,0,2,7.3,3.94,63,11.8
1,2,46,2,1,1,2,1,1,63.6,1.4,2,40.6,107,3,1,1,0,1,0,2,8.2,4.02,55,10.2
1,0,45,2,1,1,1,1,1,56.6,2.4,1,42.4,107,4,1,1,1,1,1,2,9.9,6.3,56,13.2
1,2,46,2,1,1,2,2,2,58.6,2.8,1,48.2,106,4,1,0,1,1,1,2.2,10.1,8.48,56,13.8
0,0,38,3,1,0,2,1,2,44,2.333333333,1,34,106,2,1,1,0,1,1,2,12,4.24,47,11
1,2,46,0,1,2,2,0,1,73.2,3.2,1,25.8,107,2,1,1,0,1,0,2.2,6.3,1.52,56,14.2
1,0,39,2,1,0,1,3,2,33.2,2.2,1,31.6,105,4,1,1,1,1,0,2.4,12.2,6.38,49,9.8
1,2,47,2,1,1,2,0,1,65.4,4.2,1,45.8,108,1,0,0,0,1,0,2,6.8,2.3,56,15.2
1,2,56,1,1,1,1,0,1,49.6,4.6,3,56.4,111,1,0,0,1,1,0,2,5.9,2.86,67,14.4
1,0,39,2,1,0,1,3,2,35,2.2,1,26.4,105,4,1,0,0,1,0,2.2,10.4,4.84,48,10.4
1,2,49,2,1,2,2,0,1,60,1.6,1,34.2,107,4,1,1,0,1,0,2,7.9,4.34,57,11.4
1,2,53,2,1,2,2,1,1,81.6,3.4,1,61.8,111,0,1,0,0,0,1,2,5.8,4.44,53,18.6
1,2,42,2,1,1,1,2,2,63.4,2.8,1,46.6,113,2,1,1,0,1,0,2.2,9.1,5.96,50,14
1,2,46,2,1,2,2,1,2,61.6,2.6,1,50.8,100,4,1,0,0,1,1,2,7.6,6.28,55,13.6
1,0,49,1,1,1,2,1,2,49.6,3.2,3,45.4,106,4,1,0,1,1,1,2,9.5,7.78,57,13.4
1,0,39,2,1,0,2,2,2,36.2,3.2,1,28.2,105,4,1,0,1,1,0,2,11,4.7,49,8.8
1,2,40,2,1,1,1,1,2,72.8,3,3,45.8,93,1,1,1,1,1,1,2.4,11.1,11.52,49,12.6
1,0,40,2,1,0,2,1,2,36.4,3.4,1,27.4,94,3,1,0,1,1,0,2.2,12.2,6.12,47,10.4
1,0,46,2,1,1,2,1,2,45.6,2.4,1,56,107,4,1,1,0,1,0,2,11.2,10.1,55,10.8
0,0,36,3,1,1,2,1,1,31.8,4.6,1,31,107,3,1,1,0,1,0,2.4,10.8,6.9,44,10.2
1,0,40,2,1,1,2,1,1,33.6,3.4,1,32.2,92,3,1,0,1,1,0,1.8,11.7,6.24,49,9.6
1,2,51,2,1,2,2,0,1,62.8,3.8,1,56.2,105,1,0,0,0,1,0,2,6.9,3.68,60,15.4
1,0,44,2,1,1,2,0,2,36.8,4.8,1,40.6,106,3,1,1,0,1,0,2,9.2,7.2,53,12.6
1,0,44,2,1,2,2,0,2,39.2,4.2,1,46.4,111,3,1,1,0,1,0,2,10,3.02,56,12.8
1,2,47,2,1,2,1,1,2,81.6,4.2,1,67,112,3,1,0,0,1,0,2,9.6,5.64,58,14.6
0,2,42,3,1,1,2,2,2,49,3.2,1,65.2,108,4,1,1,1,1,0,2,13.3,11.48,51,12.4
1,0,46,2,1,1,2,1,2,52.8,3.4,1,38.4,106,4,1,0,1,1,1,2,9.9,7.2,55,13.2
1,2,45,2,1,2,2,1,2,71.2,4.8,2,54.8,106,4,1,0,1,1,1,2,9.8,9.66,55,14.6
1,0,42,2,1,1,2,1,2,55.8,2.4,1,32.6,104,4,1,0,1,1,1,2.2,10.5,4.5,53,13.2
1,0,44,2,1,1,1,0,2,38,2.2,3,35.8,106,4,1,1,0,1,0,2,10.4,5.42,53,9.2
1,0,43,2,1,1,0,1,2,28.2,2.2,1,36.4,106,1,0,1,1,1,1,2,9.1,4.98,53,9
0,0,44,3,1,1,2,1,2,39,2.4,1,31.2,106,3,1,0,1,1,0,2,10.3,5.46,54,9.8
0,0,36,3,1,1,2,1,1,42.4,6,1,45.8,108,3,1,1,1,1,1,2,12.8,7.34,45,10.8
1,2,50,1,1,1,1,1,1,67,2.6,1,54,112,3,1,1,1,1,1,2,11.3,4.1,57,12.8
1,2,49,2,1,1,2,1,1,64.25,2.5,1,30.33333333,104,4,1,1,1,1,1,2,10.4,2.44,56,12
1,2,48,2,1,1,2,1,2,75.8,1.8,1,33.8,105,4,1,1,1,1,1,2,9.7,4.96,56,12.8
1,0,39,2,1,1,1,2,2,38.2,2.6,1,19,105,1,0,1,0,1,0,2.2,12.6,2.52,48,9.6
1,2,48,2,1,1,2,2,2,65.6,2.8,1,32.8,103,4,1,0,0,1,1,2,8.9,6.98,57,13.6
1,2,46,2,1,1,2,1,2,73.8,1.8,1,21.4,105,4,1,1,1,1,1,2,10.3,3.28,55,12
1,2,47,2,1,1,1,1,2,70.2,3,3,37.4,106,4,1,1,1,1,0,1.8,9.6,1.32,56,13.6
1,2,46,2,1,1,2,1,2,64.2,3.2,1,35.8,105,4,1,0,1,1,1,2,10.2,4.94,55,14.8
1,2,41,2,1,1,1,1,2,64.4,4.4,1,63,104,1,0,3,1,1,0,2,10.7,5.52,53,14.8
0,0,44,3,1,1,2,0,2,47.4,2.8,1,39.4,113,3,1,1,1,1,1,2,10,4.44,55,10.6
1,0,35,2,1,2,2,2,2,50,3.2,1,45.8,91,1,0,1,0,1,1,2.2,11.1,7.26,44,15.4
0,0,38,3,1,0,1,1,2,33.4,2.8,2,28.2,100,3,1,0,1,1,0,2.2,11,4.84,47,9.6
0,0,42,3,1,1,2,0,2,36,3.2,1,45,114,3,1,0,1,1,0,2,10.4,4.74,53,11.4
1,2,57,1,1,2,1,0,2,56.4,2.4,3,23.8,108,3,1,0,0,1,1,2.2,6.6,1.18,66,10.2
1,2,41,2,1,1,2,0,1,53.6,3.6,2,50.8,100,3,1,1,1,1,0,2,12.5,10,50,10
0,0,38,3,1,1,2,0,2,41.8,4,2,30.2,101,0,1,1,0,0,0,2.2,7.7,4.1,47,10.2
1,2,40,2,1,1,2,1,2,68.2,4,2,43.6,101,4,1,1,1,1,0,2,12,4.78,49,14.4
1,2,44,2,1,1,2,1,2,67.6,2.4,1,43.6,104,4,1,1,1,1,1,2,10.2,2.96,55,12.8
1,0,40,3,1,1,1,1,2,45.6,3,1,51.4,111,4,1,1,0,1,1,2,8.1,5.48,52,12.4
1,0,51,2,1,2,2,1,2,62.4,6,3,81.4,113,4,1,1,0,1,1,2,7.6,1.16,62,14.4
1,0,43,1,1,1,2,1,1,64.75,2.5,3,40.75,106,4,1,0,1,1,1,2,9.6,3.72,54,13.75
1,0,43,2,1,1,2,1,1,50.8,1.8,1,26.2,105,4,1,0,1,1,1,2.2,10.7,3.5,54,12.2
1,0,43,1,1,1,2,1,2,56.2,2.2,1,39.4,105,4,1,6,1,1,1,2,10,4.12,54,12.8
1,2,50,2,1,1,2,1,1,59.4,3.2,1,33.8,104,1,0,3,0,1,0,2,8.4,3.32,59,13.6
1,0,47,1,1,1,2,1,2,57.4,4,1,104.2,106,4,1,1,1,1,1,2,9.4,7.9,56,13.8
0,0,46,3,1,2,2,0,1,46.8,3,1,58,107,3,1,1,0,1,0,2,8,3.52,55,11.2
1,0,39,2,1,0,2,3,0,37.8,3,3,30.6,99,4,1,1,0,1,0,2.4,11.6,0,50,10.2
1,0,47,2,1,2,2,0,1,59.2,2.2,1,23.6,106,4,1,0,1,1,1,2,10.1,1.58,56,13
1,0,39,2,1,1,1,2,2,35.4,3.6,1,41.4,104,3,1,1,0,1,0,2.4,9.3,6.64,51,10.4
1,0,43,2,1,1,2,1,2,49.4,2.4,1,35,104,4,1,1,1,1,1,2,10.2,5.04,54,11.8
1,0,45,2,1,0,2,2,2,41.2,3.6,1,38.6,113,3,1,1,0,1,0,2,8.9,3.42,56,13.4
1,2,49,2,1,1,2,0,1,36.6,2.6,1,46,113,3,1,1,0,1,0,2.2,6,3.72,58,11.2
1,0,42,2,1,2,2,0,2,42.6,5,2,62.2,107,3,1,1,0,1,0,2.4,8.5,7.04,53,14.2
1,0,42,2,1,1,2,1,1,65,3.6,1,52.4,107,4,1,1,0,1,0,2.4,11.7,15.96,55,14.4
1,0,44,2,1,1,2,1,2,47.2,2.8,3,47.2,111,4,1,1,1,1,1,2.2,9,3.4,56,12.4
1,0,42,2,1,2,2,0,2,46.8,5.2,1,85.2,112,3,1,1,1,1,1,2,7.1,5.4,53,12.4
0,0,50,3,1,1,1,1,2,29.6,2.8,3,30,114,4,1,1,0,1,0,2,10.6,3.94,59,10
1,2,49,2,1,1,1,0,2,46.7,2.6,3,33.2,113,3,1,1,1,1,0,2.2,10.1,4.5,61,12.8
1,2,51,2,1,1,2,0,2,73.5,1.6,1,27,103,3,1,1,1,1,0,2,8.9,3.4,63,13.6
1,0,47,2,1,1,2,0,2,56.4,3.6,1,40.8,106,4,1,0,1,1,0,2,10.3,4.06,56,14.2
1,0,46,2,1,1,2,1,2,48.6,2.4,1,23.6,105,4,1,0,1,1,1,2,11.1,4.46,55,10.8
1,0,47,2,1,1,2,1,2,53.8,2.2,1,39.8,106,4,1,1,1,1,1,2,9.1,4.82,56,12.2
0,0,41,3,1,1,2,1,2,68.8,3.4,2,50.4,105,0,1,0,0,0,0,2,7.8,6.66,52,16
1,0,41,2,1,1,1,1,1,64.2,2,3,25.6,90,0,1,0,0,0,0,2,6.1,2.76,50,10.6
1,2,51,2,1,1,2,2,1,85.8,3.8,2,49,113,0,1,0,0,0,0,2,6.9,4.6,63,17
1,2,52,2,1,1,2,1,2,93.8,4,1,69.6,112,1,0,1,0,1,0,2.2,9.3,4.6,61,18.6
1,0,42,2,1,1,2,2,2,49.6,2.8,1,66,91,1,0,1,0,1,0,2.4,6.5,6.88,51,12.6
1,0,43,2,1,1,2,1,2,54.6,3,1,44.2,91,1,0,1,0,1,1,2.4,6.2,4.58,54,12.2
1,2,61,2,1,2,2,2,2,79.6,5.2,1,73.4,112,1,0,1,0,1,0,2.2,6.9,8.88,72,17.2
1,0,44,2,1,2,1,1,1,42.4,3.4,1,32.4,113,3,1,1,0,1,0,2,7.6,3.46,56,11.4
1,2,50,2,1,2,2,1,2,68.2,4.6,1,56.2,113,3,1,0,0,1,1,2,6.8,3.54,62,16.2
1,2,45,2,1,1,2,1,2,70.2,1.6,1,28.6,105,4,1,1,1,1,1,2,9.2,2.08,56,14.4
1,2,47,2,1,1,2,1,2,59.8,2.8,3,49.8,111,4,1,1,1,1,1,2,9.2,5.88,56,13
1,1,50,2,2,2,2,3,0,38.2,5.8,3,46.2,113,0,1,0,0,0,0,2,6.7,6.86,60,12.4
1,2,43,2,1,1,2,1,2,65.2,3.8,1,49.2,105,4,1,1,1,1,1,2,9.9,3.72,54,14
1,0,40,2,1,1,2,2,2,53.4,3.4,1,52.4,91,1,0,1,0,1,0,2,7,4.64,51,13
1,2,53,2,1,2,2,1,2,80.8,4,1,57,112,0,1,0,0,0,0,2,6.6,4.46,63,17.2
0,2,48,3,1,2,2,1,2,51.33333333,5.333333333,2,47.66666667,98,3,1,1,0,1,0,2,10,4.68,57,15.66666667
1,0,44,2,1,1,2,1,2,44.4,3.6,1,45.8,102,4,1,1,1,1,0,2,15.2,7.02,54,12
1,0,47,2,1,1,2,3,0,50.2,3,1,25.8,112,4,1,1,1,1,0,2.2,6.1,2.72,57,11.6
1,0,41,2,1,1,2,3,0,52.8,2.6,1,45.2,104,4,1,1,1,1,1,1.8,8.7,3.08,52,14
1,0,49,2,1,2,2,1,2,51,2.4,1,41.8,105,4,1,0,1,1,1,2,9,6.08,59,12.8
1,2,58,2,1,2,1,0,2,41.6,7,1,106.2,107,3,1,0,0,1,1,2.4,7.2,0,67,13.2
1,2,42,2,1,2,2,0,1,33,2,1,27,106,4,1,1,1,1,0,2,10.2,3,51,10
1,0,43,2,1,2,2,0,2,45.8,2.6,1,38.6,103,4,1,1,1,1,1,2,9.8,4.02,54,13.6
1,0,41,2,1,0,1,2,2,40.8,2.6,2,22.2,105,3,1,1,0,1,0,1.8,13.1,0,50,10.4
1,2,49,2,1,2,1,1,2,75.4,3.4,3,87.8,112,4,1,6,1,1,1,2,7.7,9.54,60,19.2
1,2,42,2,1,1,2,0,1,60,2.6,1,37.6,104,4,1,0,1,1,1,2,1.4,5.7,54,14.8
